exp_name,ckpt,readout,pooling,task,pr_auc_v1,pr_auc_untrained_v1,gap_v1,n_test_pos_v1,base_rate_v1,pr_auc_v2,pr_auc_untrained_v2,gap_v2,n_test_pos_v2,base_rate_v2,delta_pr_auc,delta_gap,delta_n_test_pos
exp03_fb0_b0p1_comb,best,mlp,quantile,pulsating,0.8325972880473336,0.8307017352424757,0.0018955528048578,216,0.1068777832756061,0.8325972880473336,0.8307017352424757,0.0018955528048578,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p1_comb,best,logistic,window_score,pulsating,0.7166193562718525,0.7342863437987022,-0.0176669875268496,216,0.1068777832756061,0.7166193562718525,0.7342863437987022,-0.0176669875268496,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p1_comb,best,gbm,window_score,pulsating,0.8038079213421718,0.7453018860317191,0.0585060353104527,216,0.1068777832756061,0.8038079213421718,0.7453018860317191,0.0585060353104527,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p1_comb,best,mlp,window_score,pulsating,0.7421906005424432,0.7968898417877235,-0.0546992412452802,216,0.1068777832756061,0.7421906005424432,0.7968898417877235,-0.0546992412452802,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p1_lpsd,best_recon_aux,logistic,mean,pulsating,0.7816003479278057,0.7674835379513198,0.0141168099764859,216,0.1068777832756061,0.7816003479278057,0.7674835379513198,0.0141168099764859,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p1_lpsd,best_recon_aux,gbm,mean,pulsating,0.8032385871451162,0.824181531408956,-0.0209429442638398,216,0.1068777832756061,0.8032385871451162,0.824181531408956,-0.0209429442638398,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p1_lpsd,best,logistic,mean,pulsating,0.7923345792015186,0.7674835379513198,0.0248510412501987,216,0.1068777832756061,0.7923345792015186,0.7674835379513198,0.0248510412501987,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p1_lpsd,best,gbm,mean,pulsating,0.8065641373529238,0.824181531408956,-0.0176173940560322,216,0.1068777832756061,0.8065641373529238,0.824181531408956,-0.0176173940560322,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p1_none,best_recon_aux,logistic,mean,pulsating,0.7493862482104579,0.7674835379513198,-0.018097289740862,216,0.1068777832756061,0.7493862482104579,0.7674835379513198,-0.018097289740862,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p1_none,best_recon_aux,gbm,mean,pulsating,0.8048009437263829,0.824181531408956,-0.0193805876825731,216,0.1068777832756061,0.8048009437263829,0.824181531408956,-0.0193805876825731,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p1_none,best,logistic,mean,pulsating,0.781819116542568,0.7674835379513198,0.0143355785912481,216,0.1068777832756061,0.781819116542568,0.7674835379513198,0.0143355785912481,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p1_none,best,gbm,mean,pulsating,0.7808972427236583,0.824181531408956,-0.0432842886852976,216,0.1068777832756061,0.7808972427236583,0.824181531408956,-0.0432842886852976,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_comb,best_recon_aux,logistic,mean,pulsating,0.785798187325034,0.7674835379513198,0.0183146493737141,216,0.1068777832756061,0.785798187325034,0.7674835379513198,0.0183146493737141,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_comb,best_recon_aux,gbm,mean,pulsating,0.8014080601612507,0.824181531408956,-0.0227734712477053,216,0.1068777832756061,0.8014080601612507,0.824181531408956,-0.0227734712477053,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_comb,best,logistic,mean,pulsating,0.7591483965754914,0.7674835379513198,-0.0083351413758284,216,0.1068777832756061,0.7591483965754914,0.7674835379513198,-0.0083351413758284,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_comb,best,gbm,mean,pulsating,0.8020474225059909,0.824181531408956,-0.022134108902965,216,0.1068777832756061,0.8020474225059909,0.824181531408956,-0.022134108902965,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best_recon_aux,logistic,mean,pulsating,0.7833777322056307,0.7674835379513198,0.0158941942543108,216,0.1068777832756061,0.7833777322056307,0.7674835379513198,0.0158941942543108,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best_recon_aux,gbm,mean,pulsating,0.8175072462926722,0.824181531408956,-0.0066742851162837,216,0.1068777832756061,0.8175072462926722,0.824181531408956,-0.0066742851162837,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best_recon_aux,mlp,mean,pulsating,0.794600638807739,0.8114160874923775,-0.0168154486846384,216,0.1068777832756061,0.794600638807739,0.8114160874923775,-0.0168154486846384,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best_recon_aux,logistic,max,pulsating,0.6969270193765525,0.7612708019785428,-0.0643437826019902,216,0.1068777832756061,0.6969270193765525,0.7612708019785428,-0.0643437826019902,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best_recon_aux,gbm,max,pulsating,0.7593225731523151,0.7958043102091965,-0.0364817370568814,216,0.1068777832756061,0.7593225731523151,0.7958043102091965,-0.0364817370568814,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best_recon_aux,mlp,max,pulsating,0.8095170322996782,0.8099320349747273,-0.0004150026750491,216,0.1068777832756061,0.8095170322996782,0.8099320349747273,-0.0004150026750491,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best_recon_aux,logistic,quantile,pulsating,0.7848386384694946,0.7721868897786827,0.0126517486908119,216,0.1068777832756061,0.7848386384694946,0.7721868897786827,0.0126517486908119,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best_recon_aux,gbm,quantile,pulsating,0.8372982259157442,0.7953107302303293,0.0419874956854149,216,0.1068777832756061,0.8372982259157442,0.7953107302303293,0.0419874956854149,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best_recon_aux,mlp,quantile,pulsating,0.7770066636765259,0.8307017352424757,-0.0536950715659497,216,0.1068777832756061,0.7770066636765259,0.8307017352424757,-0.0536950715659497,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best_recon_aux,logistic,window_score,pulsating,0.5265272237925679,0.7342863437987022,-0.2077591200061342,216,0.1068777832756061,0.5265272237925679,0.7342863437987022,-0.2077591200061342,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best_recon_aux,gbm,window_score,pulsating,0.8044096962825952,0.7453018860317191,0.059107810250876,216,0.1068777832756061,0.8044096962825952,0.7453018860317191,0.059107810250876,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best_recon_aux,mlp,window_score,pulsating,0.7230839439391679,0.7968898417877235,-0.0738058978485556,216,0.1068777832756061,0.7230839439391679,0.7968898417877235,-0.0738058978485556,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best,logistic,mean,pulsating,0.7794477965969142,0.7674835379513198,0.0119642586455943,216,0.1068777832756061,0.7794477965969142,0.7674835379513198,0.0119642586455943,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best,gbm,mean,pulsating,0.8338537601211351,0.824181531408956,0.009672228712179,216,0.1068777832756061,0.8338537601211351,0.824181531408956,0.009672228712179,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best,mlp,mean,pulsating,0.8202722171767841,0.8114160874923775,0.0088561296844066,216,0.1068777832756061,0.8202722171767841,0.8114160874923775,0.0088561296844066,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best,logistic,max,pulsating,0.6979288243401007,0.7612708019785428,-0.063341977638442,216,0.1068777832756061,0.6979288243401007,0.7612708019785428,-0.063341977638442,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best,gbm,max,pulsating,0.7995468200806868,0.7958043102091965,0.0037425098714902,216,0.1068777832756061,0.7995468200806868,0.7958043102091965,0.0037425098714902,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best,mlp,max,pulsating,0.775104176415545,0.8099320349747273,-0.0348278585591823,216,0.1068777832756061,0.775104176415545,0.8099320349747273,-0.0348278585591823,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best,logistic,quantile,pulsating,0.8048876846711,0.7721868897786827,0.0327007948924172,216,0.1068777832756061,0.8048876846711,0.7721868897786827,0.0327007948924172,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best,gbm,quantile,pulsating,0.8044980411025153,0.7953107302303293,0.009187310872186,216,0.1068777832756061,0.8044980411025153,0.7953107302303293,0.009187310872186,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best,mlp,quantile,pulsating,0.8105391964113791,0.8307017352424757,-0.0201625388310966,216,0.1068777832756061,0.8105391964113791,0.8307017352424757,-0.0201625388310966,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best,logistic,window_score,pulsating,0.6498930541992142,0.7342863437987022,-0.084393289599488,216,0.1068777832756061,0.6498930541992142,0.7342863437987022,-0.084393289599488,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best,gbm,window_score,pulsating,0.8163895366150036,0.7453018860317191,0.0710876505832844,216,0.1068777832756061,0.8163895366150036,0.7453018860317191,0.0710876505832844,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best,mlp,window_score,pulsating,0.743347694323402,0.7968898417877235,-0.0535421474643215,216,0.1068777832756061,0.743347694323402,0.7968898417877235,-0.0535421474643215,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_none,best_recon_aux,logistic,mean,pulsating,0.7295718703317384,0.7674835379513198,-0.0379116676195814,216,0.1068777832756061,0.7295718703317384,0.7674835379513198,-0.0379116676195814,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_none,best_recon_aux,gbm,mean,pulsating,0.7887917506112766,0.824181531408956,-0.0353897807976794,216,0.1068777832756061,0.7887917506112766,0.824181531408956,-0.0353897807976794,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_none,best,logistic,mean,pulsating,0.7552883905331905,0.7674835379513198,-0.0121951474181293,216,0.1068777832756061,0.7552883905331905,0.7674835379513198,-0.0121951474181293,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p3_none,best,gbm,mean,pulsating,0.7669595890334763,0.824181531408956,-0.0572219423754797,216,0.1068777832756061,0.7669595890334763,0.824181531408956,-0.0572219423754797,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b1p0_comb,best_recon_aux,logistic,mean,pulsating,0.7990365354584889,0.7674835379513198,0.031552997507169,216,0.1068777832756061,0.7990365354584889,0.7674835379513198,0.031552997507169,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b1p0_comb,best_recon_aux,gbm,mean,pulsating,0.8022572163114601,0.824181531408956,-0.0219243150974959,216,0.1068777832756061,0.8022572163114601,0.824181531408956,-0.0219243150974959,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b1p0_comb,best,logistic,mean,pulsating,0.7785655713975193,0.7674835379513198,0.0110820334461994,216,0.1068777832756061,0.7785655713975193,0.7674835379513198,0.0110820334461994,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b1p0_comb,best,gbm,mean,pulsating,0.7899387456229011,0.824181531408956,-0.0342427857860548,216,0.1068777832756061,0.7899387456229011,0.824181531408956,-0.0342427857860548,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b1p0_lpsd,best_recon_aux,logistic,mean,pulsating,0.7269291767297571,0.7674835379513198,-0.0405543612215627,216,0.1068777832756061,0.7269291767297571,0.7674835379513198,-0.0405543612215627,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b1p0_lpsd,best_recon_aux,gbm,mean,pulsating,0.7854056275751026,0.824181531408956,-0.0387759038338534,216,0.1068777832756061,0.7854056275751026,0.824181531408956,-0.0387759038338534,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b1p0_lpsd,best,logistic,mean,pulsating,0.7313461004070533,0.7674835379513198,-0.0361374375442665,216,0.1068777832756061,0.7313461004070533,0.7674835379513198,-0.0361374375442665,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b1p0_lpsd,best,gbm,mean,pulsating,0.8042278618228293,0.824181531408956,-0.0199536695861266,216,0.1068777832756061,0.8042278618228293,0.824181531408956,-0.0199536695861266,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b1p0_none,best_recon_aux,logistic,mean,pulsating,0.7426527287331812,0.7674835379513198,-0.0248308092181386,216,0.1068777832756061,0.7426527287331812,0.7674835379513198,-0.0248308092181386,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b1p0_none,best_recon_aux,gbm,mean,pulsating,0.762167128902247,0.824181531408956,-0.0620144025067089,216,0.1068777832756061,0.762167128902247,0.824181531408956,-0.0620144025067089,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b1p0_none,best,logistic,mean,pulsating,0.7284100113683442,0.7674835379513198,-0.0390735265829756,216,0.1068777832756061,0.7284100113683442,0.7674835379513198,-0.0390735265829756,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b1p0_none,best,gbm,mean,pulsating,0.7991953568869927,0.824181531408956,-0.0249861745219632,216,0.1068777832756061,0.7991953568869927,0.824181531408956,-0.0249861745219632,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_comb,best_recon_aux,logistic,mean,pulsating,0.7909025869420122,0.7674835379513198,0.0234190489906923,216,0.1068777832756061,0.7909025869420122,0.7674835379513198,0.0234190489906923,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_comb,best_recon_aux,gbm,mean,pulsating,0.8073979351110255,0.824181531408956,-0.0167835962979304,216,0.1068777832756061,0.8073979351110255,0.824181531408956,-0.0167835962979304,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_comb,best,logistic,mean,pulsating,0.7909025869420122,0.7674835379513198,0.0234190489906923,216,0.1068777832756061,0.7909025869420122,0.7674835379513198,0.0234190489906923,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_comb,best,gbm,mean,pulsating,0.8073979351110255,0.824181531408956,-0.0167835962979304,216,0.1068777832756061,0.8073979351110255,0.824181531408956,-0.0167835962979304,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best_recon_aux,logistic,mean,pulsating,0.822181531433348,0.7674835379513198,0.0546979934820281,216,0.1068777832756061,0.822181531433348,0.7674835379513198,0.0546979934820281,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best_recon_aux,gbm,mean,pulsating,0.8374987734734799,0.824181531408956,0.0133172420645238,216,0.1068777832756061,0.8374987734734799,0.824181531408956,0.0133172420645238,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best_recon_aux,mlp,mean,pulsating,0.8135639781885837,0.8114160874923775,0.0021478906962062,216,0.1068777832756061,0.8135639781885837,0.8114160874923775,0.0021478906962062,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best_recon_aux,logistic,max,pulsating,0.6954191625019231,0.7612708019785428,-0.0658516394766196,216,0.1068777832756061,0.6954191625019231,0.7612708019785428,-0.0658516394766196,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best_recon_aux,gbm,max,pulsating,0.8352131533014959,0.7958043102091965,0.0394088430922994,216,0.1068777832756061,0.8352131533014959,0.7958043102091965,0.0394088430922994,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best_recon_aux,mlp,max,pulsating,0.7707336632565932,0.8099320349747273,-0.0391983717181341,216,0.1068777832756061,0.7707336632565932,0.8099320349747273,-0.0391983717181341,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best_recon_aux,logistic,quantile,pulsating,0.7343959939096608,0.7721868897786827,-0.0377908958690218,216,0.1068777832756061,0.7343959939096608,0.7721868897786827,-0.0377908958690218,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best_recon_aux,gbm,quantile,pulsating,0.7930705958263774,0.7953107302303293,-0.0022401344039518,216,0.1068777832756061,0.7930705958263774,0.7953107302303293,-0.0022401344039518,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best_recon_aux,mlp,quantile,pulsating,0.748944574723001,0.8307017352424757,-0.0817571605194746,216,0.1068777832756061,0.748944574723001,0.8307017352424757,-0.0817571605194746,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best_recon_aux,logistic,window_score,pulsating,0.7477336526959266,0.7342863437987022,0.0134473088972244,216,0.1068777832756061,0.7477336526959266,0.7342863437987022,0.0134473088972244,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best_recon_aux,gbm,window_score,pulsating,0.7905213927870692,0.7453018860317191,0.0452195067553501,216,0.1068777832756061,0.7905213927870692,0.7453018860317191,0.0452195067553501,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best_recon_aux,mlp,window_score,pulsating,0.7793130885942716,0.7968898417877235,-0.0175767531934518,216,0.1068777832756061,0.7793130885942716,0.7968898417877235,-0.0175767531934518,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best,logistic,mean,pulsating,0.822181531433348,0.7674835379513198,0.0546979934820281,216,0.1068777832756061,0.822181531433348,0.7674835379513198,0.0546979934820281,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best,gbm,mean,pulsating,0.8374987734734799,0.824181531408956,0.0133172420645238,216,0.1068777832756061,0.8374987734734799,0.824181531408956,0.0133172420645238,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best,mlp,mean,pulsating,0.8135639781885837,0.8114160874923775,0.0021478906962062,216,0.1068777832756061,0.8135639781885837,0.8114160874923775,0.0021478906962062,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best,logistic,max,pulsating,0.6954191625019231,0.7612708019785428,-0.0658516394766196,216,0.1068777832756061,0.6954191625019231,0.7612708019785428,-0.0658516394766196,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best,gbm,max,pulsating,0.8352131533014959,0.7958043102091965,0.0394088430922994,216,0.1068777832756061,0.8352131533014959,0.7958043102091965,0.0394088430922994,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best,mlp,max,pulsating,0.7707336632565932,0.8099320349747273,-0.0391983717181341,216,0.1068777832756061,0.7707336632565932,0.8099320349747273,-0.0391983717181341,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best,logistic,quantile,pulsating,0.7343959939096608,0.7721868897786827,-0.0377908958690218,216,0.1068777832756061,0.7343959939096608,0.7721868897786827,-0.0377908958690218,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best,gbm,quantile,pulsating,0.7930705958263774,0.7953107302303293,-0.0022401344039518,216,0.1068777832756061,0.7930705958263774,0.7953107302303293,-0.0022401344039518,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best,mlp,quantile,pulsating,0.748944574723001,0.8307017352424757,-0.0817571605194746,216,0.1068777832756061,0.748944574723001,0.8307017352424757,-0.0817571605194746,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best,logistic,window_score,pulsating,0.7477336526959266,0.7342863437987022,0.0134473088972244,216,0.1068777832756061,0.7477336526959266,0.7342863437987022,0.0134473088972244,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best,gbm,window_score,pulsating,0.7905213927870692,0.7453018860317191,0.0452195067553501,216,0.1068777832756061,0.7905213927870692,0.7453018860317191,0.0452195067553501,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best,mlp,window_score,pulsating,0.7793130885942716,0.7968898417877235,-0.0175767531934518,216,0.1068777832756061,0.7793130885942716,0.7968898417877235,-0.0175767531934518,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_none,best_recon_aux,logistic,mean,pulsating,0.767878341412073,0.7674835379513198,0.0003948034607531,216,0.1068777832756061,0.767878341412073,0.7674835379513198,0.0003948034607531,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_none,best_recon_aux,gbm,mean,pulsating,0.7685479812567677,0.824181531408956,-0.0556335501521882,216,0.1068777832756061,0.7685479812567677,0.824181531408956,-0.0556335501521882,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_none,best,logistic,mean,pulsating,0.743942846887437,0.7674835379513198,-0.0235406910638829,216,0.1068777832756061,0.743942846887437,0.7674835379513198,-0.0235406910638829,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p1_none,best,gbm,mean,pulsating,0.7768298938832785,0.824181531408956,-0.0473516375256775,216,0.1068777832756061,0.7768298938832785,0.824181531408956,-0.0473516375256775,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p3_comb,best_recon_aux,logistic,mean,pulsating,0.7786539742278995,0.7674835379513198,0.0111704362765796,216,0.1068777832756061,0.7786539742278995,0.7674835379513198,0.0111704362765796,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p3_comb,best_recon_aux,gbm,mean,pulsating,0.8148313690225376,0.824181531408956,-0.0093501623864183,216,0.1068777832756061,0.8148313690225376,0.824181531408956,-0.0093501623864183,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p3_comb,best,logistic,mean,pulsating,0.7799646158072964,0.7674835379513198,0.0124810778559765,216,0.1068777832756061,0.7799646158072964,0.7674835379513198,0.0124810778559765,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p3_comb,best,gbm,mean,pulsating,0.8105486816676293,0.824181531408956,-0.0136328497413267,216,0.1068777832756061,0.8105486816676293,0.824181531408956,-0.0136328497413267,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p3_lpsd,best_recon_aux,logistic,mean,pulsating,0.725524244908083,0.7674835379513198,-0.0419592930432368,216,0.1068777832756061,0.725524244908083,0.7674835379513198,-0.0419592930432368,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p3_lpsd,best_recon_aux,gbm,mean,pulsating,0.8111912385109957,0.824181531408956,-0.0129902928979602,216,0.1068777832756061,0.8111912385109957,0.824181531408956,-0.0129902928979602,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p3_lpsd,best,logistic,mean,pulsating,0.7495685553245831,0.7674835379513198,-0.0179149826267367,216,0.1068777832756061,0.7495685553245831,0.7674835379513198,-0.0179149826267367,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p3_lpsd,best,gbm,mean,pulsating,0.8056492016637188,0.824181531408956,-0.0185323297452372,216,0.1068777832756061,0.8056492016637188,0.824181531408956,-0.0185323297452372,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p3_none,best_recon_aux,logistic,mean,pulsating,0.7631050730180001,0.7674835379513198,-0.0043784649333197,216,0.1068777832756061,0.7631050730180001,0.7674835379513198,-0.0043784649333197,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p3_none,best_recon_aux,gbm,mean,pulsating,0.7786290936417503,0.824181531408956,-0.0455524377672057,216,0.1068777832756061,0.7786290936417503,0.824181531408956,-0.0455524377672057,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p3_none,best,logistic,mean,pulsating,0.7692644918343067,0.7674835379513198,0.0017809538829868,216,0.1068777832756061,0.7692644918343067,0.7674835379513198,0.0017809538829868,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b0p3_none,best,gbm,mean,pulsating,0.783682903163856,0.824181531408956,-0.0404986282450999,216,0.1068777832756061,0.783682903163856,0.824181531408956,-0.0404986282450999,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b1p0_comb,best_recon_aux,logistic,mean,pulsating,0.7622238535181467,0.7674835379513198,-0.0052596844331731,216,0.1068777832756061,0.7622238535181467,0.7674835379513198,-0.0052596844331731,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b1p0_comb,best_recon_aux,gbm,mean,pulsating,0.7891023004935,0.824181531408956,-0.0350792309154559,216,0.1068777832756061,0.7891023004935,0.824181531408956,-0.0350792309154559,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b1p0_comb,best,logistic,mean,pulsating,0.7572295131338113,0.7674835379513198,-0.0102540248175085,216,0.1068777832756061,0.7572295131338113,0.7674835379513198,-0.0102540248175085,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b1p0_comb,best,gbm,mean,pulsating,0.7943398070432571,0.824181531408956,-0.0298417243656988,216,0.1068777832756061,0.7943398070432571,0.824181531408956,-0.0298417243656988,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b1p0_lpsd,best_recon_aux,logistic,mean,pulsating,0.7393031607894094,0.7674835379513198,-0.0281803771619104,216,0.1068777832756061,0.7393031607894094,0.7674835379513198,-0.0281803771619104,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b1p0_lpsd,best_recon_aux,gbm,mean,pulsating,0.8468474658539102,0.824181531408956,0.0226659344449542,216,0.1068777832756061,0.8468474658539102,0.824181531408956,0.0226659344449542,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b1p0_lpsd,best_recon_aux,mlp,mean,pulsating,0.7954574876348403,0.8114160874923775,-0.0159585998575372,216,0.1068777832756061,0.7954574876348403,0.8114160874923775,-0.0159585998575372,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b1p0_lpsd,best_recon_aux,logistic,max,pulsating,0.7111928630928552,0.7612708019785428,-0.0500779388856875,216,0.1068777832756061,0.7111928630928552,0.7612708019785428,-0.0500779388856875,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b1p0_lpsd,best_recon_aux,gbm,max,pulsating,0.8330843558226338,0.7958043102091965,0.0372800456134373,216,0.1068777832756061,0.8330843558226338,0.7958043102091965,0.0372800456134373,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b1p0_lpsd,best_recon_aux,mlp,max,pulsating,0.7927788016476373,0.8099320349747273,-0.01715323332709,216,0.1068777832756061,0.7927788016476373,0.8099320349747273,-0.01715323332709,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b1p0_lpsd,best_recon_aux,logistic,quantile,pulsating,0.7407964413085912,0.7721868897786827,-0.0313904484700914,216,0.1068777832756061,0.7407964413085912,0.7721868897786827,-0.0313904484700914,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b1p0_lpsd,best_recon_aux,gbm,quantile,pulsating,0.8529272077638307,0.7953107302303293,0.0576164775335014,216,0.1068777832756061,0.8529272077638307,0.7953107302303293,0.0576164775335014,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p02_b1p0_lpsd,best_recon_aux,mlp,quantile,pulsating,0.8239962406368775,0.8307017352424757,-0.0067054946055982,216,0.1068777832756061,0.8239962406368775,0.8307017352424757,-0.0067054946055982,216,0.1068777832756061,0.0,0.0,0
